Timestamp,Actual Az.,Actual El.,Commanded Az.,Commanded El.,Autotrack Status,Antenna Control Unit Selected Rcvr Strength (dB),Antenna Control Unit X-Band Strength (dB),Antenna Control Unit S-LHC Strength (dB),Antenna Control Unit S-RHC Strength (dB),Antenna Control Unit Rcvr 4 Strength (dB),S-Band LHCP VTR Tracking Receiver  Strength (dB),S-Band RHCP VTR Tracking Receiver  Strength (dB),Cortex CRT-XL 1 TMUA Eb/N0 Strength (dB),Cortex CRT-XL 1 TMUB Eb/N0 Strength (dB),Cortex CRT-XL 1 TMUC Eb/N0 Strength (dB),Cortex CRT-XL 2 TMUA Eb/N0 Strength (dB),Cortex CRT-XL 2 TMUB Eb/N0 Strength (dB),Cortex CRT-XL 2 TMUC Eb/N0 Strength (dB),X-Band VTR Tracking Receiver  Strength (dB),Cortex HDR-XXL 1 DMU1 I Eb/N0 Strength (dB),Cortex HDR-XXL 1 DMU1 Q Eb/N0 Strength (dB),Cortex HDR-XXL 2 DMU1 I Eb/N0 Strength (dB),Cortex HDR-XXL 2 DMU1 Q Eb/N0 Strength (dB),S-Band LHCP VTR Tracking Receiver Status,S-Band RHCP VTR Tracking Receiver Status,Cortex CRT-XL 1 IFR1 PLL Status,Cortex CRT-XL 1 IFR2 PLL Status,Cortex CRT-XL 1 IFR3 PLL Status,Cortex CRT-XL 1 TMUA PSK Demod,Cortex CRT-XL 1 TMUA Bit Sync,Cortex CRT-XL 1 TMUA Frame Sync,Cortex CRT-XL 1 TMUA Viterbi,Cortex CRT-XL 1 TMUB PSK Demod,Cortex CRT-XL 1 TMUB Bit Sync,Cortex CRT-XL 1 TMUB Frame Sync,Cortex CRT-XL 1 TMUB Viterbi,Cortex CRT-XL 1 TMUC PSK Demod,Cortex CRT-XL 1 TMUC Bit Sync,Cortex CRT-XL 1 TMUC Frame Sync,Cortex CRT-XL 1 TMUC Viterbi,Cortex CRT-XL 2 IFR1 PLL Status,Cortex CRT-XL 2 IFR2 PLL Status,Cortex CRT-XL 2 IFR3 PLL Status,Cortex CRT-XL 2 TMUA PSK Demod,Cortex CRT-XL 2 TMUA Bit Sync,Cortex CRT-XL 2 TMUA Frame Sync,Cortex CRT-XL 2 TMUA Viterbi,Cortex CRT-XL 2 TMUB PSK Demod,Cortex CRT-XL 2 TMUB Bit Sync,Cortex CRT-XL 2 TMUB Frame Sync,Cortex CRT-XL 2 TMUB Viterbi,Cortex CRT-XL 2 TMUC PSK Demod,Cortex CRT-XL 2 TMUC Bit Sync,Cortex CRT-XL 2 TMUC Frame Sync,Cortex CRT-XL 2 TMUC Viterbi,X-Band VTR Tracking Receiver Status,Cortex HDR-XXL 1 DMU1 Carrier,Cortex HDR-XXL 1 DMU1 Bit Sync,Cortex HDR-XXL 1 DMU1 Bit Sync Q,Cortex HDR-XXL 1 DMU1 Viterbi,Cortex HDR-XXL 1 DMU1 Viterbi Q,Cortex HDR-XXL 1 DMX1 Frame Sync,Cortex HDR-XXL 1 DPU1 Frame Sync,Cortex HDR-XXL 2 DMU1 Carrier,Cortex HDR-XXL 2 DMU1 Bit Sync,Cortex HDR-XXL 2 DMU1 Bit Sync Q,Cortex HDR-XXL 2 DMU1 Viterbi,Cortex HDR-XXL 2 DMU1 Viterbi Q,Cortex HDR-XXL 2 DMX1 Frame Sync,Cortex HDR-XXL 2 DPU1 Frame Sync,Antenna Control Unit Selected Rcvr Strength (dBm),Antenna Control Unit X-Band Strength (dBm),Antenna Control Unit S-LHC Strength (dBm),Antenna Control Unit S-RHC Strength (dBm),Antenna Control Unit Rcvr 4 Strength (dBm),S-Band LHCP VTR Tracking Receiver Strength (dBm),S-Band RHCP VTR Tracking Receiver Strength (dBm),Cortex CRT-XL 1 IFR1 IF Level Strength (dBm),Cortex CRT-XL 1 IFR2 IF Level Strength (dBm),Cortex CRT-XL 1 IFR3 IF Level Strength (dBm),Cortex CRT-XL 2 IFR1 IF Level Strength (dBm),Cortex CRT-XL 2 IFR2 IF Level Strength (dBm),Cortex CRT-XL 2 IFR3 IF Level Strength (dBm),X-Band VTR Tracking Receiver Strength (dBm),Cortex HDR-XXL 1 DMU1 IF Level Strength (dBm),Cortex HDR-XXL 2 DMU1 IF Level Strength (dBm)
2024 236 15:07:58, 355.042, 83.160,355.042, 83.160,0, -0.7, -0.7, -5.0,  0.1,  0.0, -0.1, -0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, -0.7, -7.3, -6.3, -8.1, -5.2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.7, -107.7, -112.0, -106.9, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.7, -78.4, -76.3
2024 236 15:07:59, 355.042, 83.160,355.042, 83.160,0, -0.7, -0.7, -5.0,  0.1,  0.0, -0.1, -0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, -0.7, -7.3, -6.3, -8.5, -8.3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.7, -107.7, -112.0, -106.9, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.7, -78.4, -76.3
2024 236 15:08:00, 355.042, 83.160,355.042, 83.160,0, -0.0, -0.0, -5.0,  0.2,  0.0, -0.1, -0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, -0.7, -7.3, -6.3, -8.5, -8.3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.1, -107.1, -112.0, -106.8, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.7, -78.4, -76.3
2024 236 15:08:01, 355.042, 83.160,355.042, 83.160,0, -0.0, -0.0, -5.0,  0.0,  0.0, -0.1, -0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, -0.7, -7.3, -6.3, -8.5, -8.3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.1, -107.1, -112.0, -107.0, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.7, -78.4, -76.3
2024 236 15:08:02, 355.042, 83.160,355.042, 83.160,0, -0.7, -0.7, -5.1,  0.1,  0.0, -0.1, -0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, -0.7, -7.3, -6.3, -8.5, -8.3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.7, -107.7, -112.1, -106.9, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.7, -78.4, -76.3
2024 236 15:08:03, 355.042, 83.160,355.042, 83.160,0, -0.7, -0.7, -5.0,  0.0,  0.0, -0.1, -0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, -0.7, -7.3, -6.3, -8.5, -8.3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.7, -107.7, -112.0, -107.0, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.7, -78.4, -76.3
2024 236 15:08:04, 355.042, 83.160,355.042, 83.160,0, -0.7, -0.7, -5.0,  0.1,  0.0, -0.1, -0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, -0.7, -7.3, -6.3, -8.5, -8.3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.7, -107.7, -112.0, -106.9, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.7, -78.4, -76.3
2024 236 15:08:05, 355.042, 83.160,355.042, 83.160,0, -0.7, -0.7, -5.1,  0.1,  0.0, -0.1, -0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, -0.7, -7.3, -6.3, -8.5, -8.3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.7, -107.7, -112.1, -106.9, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.7, -78.4, -76.3
2024 236 15:08:06, 355.042, 83.160,355.042, 83.160,0, -0.7, -0.7, -5.1,  0.1,  0.0, -0.1, -0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, -0.7, -7.3, -6.3, -8.5, -8.3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.7, -107.7, -112.1, -107.0, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.7, -78.4, -76.3
2024 236 15:08:07, 355.042, 83.160,355.042, 83.160,0, -0.7, -0.7, -5.1,  0.1,  0.0, -0.1, -0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, -0.7, -7.3, -6.3, -8.5, -8.3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.7, -107.7, -112.1, -106.9, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.7, -78.4, -76.3
2024 236 15:08:08, 355.042, 83.160,355.042, 83.160,0, -0.7, -0.7, -5.1,  0.2,  0.0, -0.1, -0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, -0.7, -7.3, -6.3, -8.5, -8.3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.7, -107.7, -112.1, -106.8, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.7, -78.4, -76.3
2024 236 15:08:09, 355.042, 83.160,355.042, 83.160,0, -0.7, -0.7, -5.0,  0.1,  0.0, -0.1, -0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, -0.7, -7.3, -6.3, -8.5, -8.3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.7, -107.7, -112.0, -107.0, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.7, -78.4, -76.3
2024 236 15:08:10, 355.042, 83.160,355.042, 83.160,0, -0.7, -0.7, -5.0,  0.1,  0.0, -0.1, -0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, -0.7, -7.3, -6.3, -8.5, -8.3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.7, -107.7, -112.1, -106.9, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.7, -78.4, -76.3
2024 236 15:08:11, 355.042, 83.149,355.042, 83.149,0, -0.7, -0.7, -5.0,  0.0,  0.0, -0.1, -0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, -0.7, -7.3, -6.3, -8.5, -8.3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.7, -107.7, -112.0, -107.0, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.7, -78.4, -76.3
2024 236 15:08:12, 355.042, 83.149,355.042, 83.149,0, -0.7, -0.7, -5.1,  0.1,  0.0, -0.1, -0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, -0.7, -7.3, -6.3, -8.5, -8.3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.7, -107.7, -112.1, -106.9, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.7, -78.4, -76.3
2024 236 15:08:13, 355.042, 83.149,355.042, 83.149,0, -0.7, -0.7, -5.0,  0.1,  0.0, -0.1, -0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, -0.7, -7.3, -6.3, -8.5, -8.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.7, -107.7, -112.1, -106.9, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.7, -78.4, -76.3
2024 236 15:08:14, 355.042, 83.149,355.042, 83.149,0, -0.7, -0.7, -5.0,  0.0,  0.0, -0.1, -0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, -0.7, -10.1, -9.1, -7.0, -4.5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.7, -107.7, -112.0, -107.0, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.7, -78.4, -76.3
2024 236 15:08:15, 355.042, 83.149,355.042, 83.149,0, -0.7, -0.7, -5.1,  0.1,  0.0, -0.1, -0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, -0.7, -10.1, -9.1, -7.0, -4.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.7, -107.7, -112.1, -107.0, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.7, -78.4, -76.3
2024 236 15:08:16, 355.042, 83.149,355.042, 83.149,0, -0.7, -0.7, -5.1,  0.0,  0.0, -0.1, -0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, -0.7, -10.1, -9.1, -7.0, -4.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.7, -107.7, -112.1, -107.0, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.7, -78.4, -76.3
2024 236 15:08:17, 354.775, 83.149,354.775, 83.149,0, -0.7, -0.7, -5.1,  0.1,  0.0, -0.1, -0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, -0.7, -10.1, -9.1, -7.0, -4.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.7, -107.7, -112.1, -106.9, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.7, -78.4, -76.3
2024 236 15:08:18, 351.918, 83.149,351.918, 83.149,0, -0.7, -0.7, -5.0,  0.1,  0.0, -0.1, -0.1, -39.0, -128.0,  0.0, -39.0, -39.0,  0.0, -0.7, -10.1, -9.1, -7.0, -4.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.7, -107.7, -112.1, -107.0, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.7, -78.4, -76.3
2024 236 15:08:19, 346.911, 83.149,346.911, 83.149,0, -0.7, -0.7, -5.0,  0.1,  0.0, -0.1, -0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, -0.7, -7.9, -8.2, -10.1, -11.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.7, -107.7, -112.0, -106.9, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.7, -78.3, -76.2
2024 236 15:08:20, 341.859, 83.149,341.859, 83.149,0, -0.0, -0.0, -5.0,  0.2,  0.0, -0.1, -0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, -0.7, -7.9, -8.2, -10.1, -11.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.1, -107.1, -112.0, -106.8, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.7, -78.3, -76.2
2024 236 15:08:21, 336.833, 83.149,336.833, 83.149,0, -0.1, -0.1, -5.0,  0.2,  0.0, -0.1, -0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, -0.7, -7.9, -8.2, -10.1, -11.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.1, -107.1, -112.0, -106.8, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.7, -78.3, -76.2
2024 236 15:08:22, 331.819, 83.149,331.819, 83.149,0, -0.3, -0.3, -5.0,  0.2,  0.0, -0.1, -0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, -0.7, -7.9, -8.2, -10.1, -11.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.3, -107.3, -112.0, -106.8, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.7, -78.3, -76.2
2024 236 15:08:23, 326.810, 83.149,326.810, 83.149,0, -0.0, -0.0, -5.1,  0.1,  0.0, -0.1, -0.1, -39.0, -128.0,  0.0, -39.0, -39.0,  0.0, -0.7, -7.9, -8.2, -10.1, -11.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.1, -107.1, -112.1, -106.9, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.7, -78.3, -76.2
2024 236 15:08:24, 321.807, 83.149,321.807, 83.149,0, -0.0, -0.0, -5.1,  0.1,  0.0, -0.1, -0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, -0.7, -8.8, -9.1, -10.7, -11.6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.1, -107.1, -112.1, -106.9, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.7, -78.2, -76.0
2024 236 15:08:25, 318.357, 83.149,318.357, 83.149,0, -0.0, -0.0, -5.1,  0.1,  0.0, -0.1, -0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, -0.7, -8.8, -9.1, -10.7, -11.6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.1, -107.1, -112.1, -106.9, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.7, -78.2, -76.0
2024 236 15:08:26, 317.911, 83.149,317.911, 83.149,0, -0.0, -0.0, -5.0,  0.1,  0.0, -0.1, -0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, -0.7, -8.8, -9.1, -10.7, -11.6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.1, -107.1, -112.0, -106.9, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.7, -78.2, -76.0
2024 236 15:08:27, 318.892, 83.149,318.892, 83.149,0, -0.0, -0.0, -5.0,  0.1,  0.0, -0.1, -0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, -0.7, -8.8, -9.1, -10.7, -11.6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.1, -107.1, -112.0, -106.9, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.7, -78.2, -76.0
2024 236 15:08:28, 319.065, 83.149,319.065, 83.149,0, -0.0, -0.0, -5.0,  0.1,  0.0, -0.1, -0.1, -39.0, -128.0,  0.0, -39.0, -39.0,  0.0, -0.7, -8.8, -9.1, -10.7, -11.6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.1, -107.1, -112.0, -106.9, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.7, -78.2, -76.0
2024 236 15:08:29, 319.084, 83.149,319.084, 83.149,0, -0.0, -0.0, -5.1,  0.1,  0.0, -0.1, -0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0, -0.7, -9.0, -5.9, -8.4, -10.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.0, -107.0, -112.1, -106.9, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.7, -78.4, -76.4
2024 236 15:08:30, 319.084, 83.149,319.084, 83.149,0, -0.0, -0.0, -5.0,  0.1,  0.0, -0.1, -0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0,  0.0, -9.0, -5.9, -8.4, -10.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.0, -107.0, -112.0, -106.9, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.0, -78.4, -76.4
2024 236 15:08:31, 319.084, 83.149,319.084, 83.149,0, -0.0, -0.0, -5.1,  0.1,  0.0, -0.1, -0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0,  0.0, -9.0, -5.9, -8.4, -10.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.1, -107.1, -112.1, -106.9, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.0, -78.4, -76.4
