Timestamp,Actual Az.,Actual El.,Commanded Az.,Commanded El.,Autotrack Status,Antenna Control Unit Selected Rcvr Strength (dB),Antenna Control Unit X-Band Strength (dB),Antenna Control Unit S-LHC Strength (dB),Antenna Control Unit S-RHC Strength (dB),Antenna Control Unit Rcvr 4 Strength (dB),S-Band LHCP VTR Tracking Receiver  Strength (dB),S-Band RHCP VTR Tracking Receiver  Strength (dB),Cortex CRT-XL 1 TMUA Eb/N0 Strength (dB),Cortex CRT-XL 1 TMUB Eb/N0 Strength (dB),Cortex CRT-XL 1 TMUC Eb/N0 Strength (dB),Cortex CRT-XL 2 TMUA Eb/N0 Strength (dB),Cortex CRT-XL 2 TMUB Eb/N0 Strength (dB),Cortex CRT-XL 2 TMUC Eb/N0 Strength (dB),X-Band VTR Tracking Receiver  Strength (dB),Cortex HDR-XXL 1 DMU1 I Eb/N0 Strength (dB),Cortex HDR-XXL 1 DMU1 Q Eb/N0 Strength (dB),Cortex HDR-XXL 2 DMU1 I Eb/N0 Strength (dB),Cortex HDR-XXL 2 DMU1 Q Eb/N0 Strength (dB),S-Band LHCP VTR Tracking Receiver Status,S-Band RHCP VTR Tracking Receiver Status,Cortex CRT-XL 1 IFR1 PLL Status,Cortex CRT-XL 1 IFR2 PLL Status,Cortex CRT-XL 1 IFR3 PLL Status,Cortex CRT-XL 1 TMUA PSK Demod,Cortex CRT-XL 1 TMUA Bit Sync,Cortex CRT-XL 1 TMUA Frame Sync,Cortex CRT-XL 1 TMUA Viterbi,Cortex CRT-XL 1 TMUB PSK Demod,Cortex CRT-XL 1 TMUB Bit Sync,Cortex CRT-XL 1 TMUB Frame Sync,Cortex CRT-XL 1 TMUB Viterbi,Cortex CRT-XL 1 TMUC PSK Demod,Cortex CRT-XL 1 TMUC Bit Sync,Cortex CRT-XL 1 TMUC Frame Sync,Cortex CRT-XL 1 TMUC Viterbi,Cortex CRT-XL 2 IFR1 PLL Status,Cortex CRT-XL 2 IFR2 PLL Status,Cortex CRT-XL 2 IFR3 PLL Status,Cortex CRT-XL 2 TMUA PSK Demod,Cortex CRT-XL 2 TMUA Bit Sync,Cortex CRT-XL 2 TMUA Frame Sync,Cortex CRT-XL 2 TMUA Viterbi,Cortex CRT-XL 2 TMUB PSK Demod,Cortex CRT-XL 2 TMUB Bit Sync,Cortex CRT-XL 2 TMUB Frame Sync,Cortex CRT-XL 2 TMUB Viterbi,Cortex CRT-XL 2 TMUC PSK Demod,Cortex CRT-XL 2 TMUC Bit Sync,Cortex CRT-XL 2 TMUC Frame Sync,Cortex CRT-XL 2 TMUC Viterbi,X-Band VTR Tracking Receiver Status,Cortex HDR-XXL 1 DMU1 Carrier,Cortex HDR-XXL 1 DMU1 Bit Sync,Cortex HDR-XXL 1 DMU1 Bit Sync Q,Cortex HDR-XXL 1 DMU1 Viterbi,Cortex HDR-XXL 1 DMU1 Viterbi Q,Cortex HDR-XXL 1 DMX1 Frame Sync,Cortex HDR-XXL 1 DPU1 Frame Sync,Cortex HDR-XXL 2 DMU1 Carrier,Cortex HDR-XXL 2 DMU1 Bit Sync,Cortex HDR-XXL 2 DMU1 Bit Sync Q,Cortex HDR-XXL 2 DMU1 Viterbi,Cortex HDR-XXL 2 DMU1 Viterbi Q,Cortex HDR-XXL 2 DMX1 Frame Sync,Cortex HDR-XXL 2 DPU1 Frame Sync,Antenna Control Unit Selected Rcvr Strength (dBm),Antenna Control Unit X-Band Strength (dBm),Antenna Control Unit S-LHC Strength (dBm),Antenna Control Unit S-RHC Strength (dBm),Antenna Control Unit Rcvr 4 Strength (dBm),S-Band LHCP VTR Tracking Receiver Strength (dBm),S-Band RHCP VTR Tracking Receiver Strength (dBm),Cortex CRT-XL 1 IFR1 IF Level Strength (dBm),Cortex CRT-XL 1 IFR2 IF Level Strength (dBm),Cortex CRT-XL 1 IFR3 IF Level Strength (dBm),Cortex CRT-XL 2 IFR1 IF Level Strength (dBm),Cortex CRT-XL 2 IFR2 IF Level Strength (dBm),Cortex CRT-XL 2 IFR3 IF Level Strength (dBm),X-Band VTR Tracking Receiver Strength (dBm),Cortex HDR-XXL 1 DMU1 IF Level Strength (dBm),Cortex HDR-XXL 2 DMU1 IF Level Strength (dBm)
2024 236 14:32:44, 355.068, 83.160,355.068, 83.160,0,  0.3,  0.3, -4.9,  0.3,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -128.0, -39.0,  0.0,  0.3, -9.0, -8.3, -7.3, -5.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.7, -106.7, -111.9, -106.7, -107.0, -128.9, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -118.7, -78.5, -76.2
2024 236 14:32:45, 355.068, 83.160,355.068, 83.160,0,  0.2,  0.3, -4.8,  0.2,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0,  0.3, -9.0, -8.3, -7.3, -5.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.8, -106.7, -111.9, -106.8, -107.0, -128.9, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -118.7, -78.5, -76.2
2024 236 14:32:46, 355.068, 83.160,355.068, 83.160,0,  0.2, -0.0, -5.0,  0.2,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0,  0.3, -9.0, -8.3, -7.3, -5.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.8, -107.1, -112.0, -106.8, -107.0, -128.9, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -118.7, -78.5, -76.2
2024 236 14:32:47, 355.068, 83.160,355.068, 83.160,0,  0.3, -0.1, -4.9,  0.3,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0,  0.3, -9.0, -8.3, -7.3, -5.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.7, -107.1, -111.9, -106.7, -107.0, -128.9, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -118.7, -78.5, -76.2
2024 236 14:32:48, 355.068, 83.160,355.068, 83.160,0,  0.2,  0.3, -4.8,  0.2,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0,  0.3, -9.0, -8.3, -7.3, -5.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.8, -106.7, -111.8, -106.8, -107.0, -128.9, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -118.7, -78.5, -76.2
2024 236 14:32:49, 355.068, 83.160,355.068, 83.160,0,  0.3,  0.3, -4.8,  0.3,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0,  0.3, -9.0, -8.3, -7.3, -5.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.7, -106.7, -111.9, -106.7, -107.0, -128.9, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -118.7, -78.5, -76.2
2024 236 14:32:50, 355.068, 83.160,355.068, 83.160,0,  0.3,  0.3, -5.0,  0.3,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0,  0.3, -9.0, -8.3, -7.3, -5.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.8, -106.7, -112.0, -106.8, -107.0, -128.9, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -118.7, -78.5, -76.2
2024 236 14:32:51, 355.068, 83.160,355.068, 83.160,0,  0.3,  0.3, -4.9,  0.3,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0,  0.3, -9.0, -8.3, -7.3, -5.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.7, -106.7, -111.9, -106.7, -107.0, -128.9, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -118.7, -78.5, -76.2
2024 236 14:32:52, 355.068, 83.160,355.068, 83.160,0,  0.3,  0.3, -4.8,  0.3,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0,  0.3, -9.0, -8.3, -7.3, -5.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.7, -106.7, -111.8, -106.7, -107.0, -128.9, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -118.7, -78.5, -76.2
2024 236 14:32:53, 355.068, 83.160,355.068, 83.160,0,  0.3,  0.3, -4.9,  0.3,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0,  0.3, -9.0, -8.3, -7.3, -5.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.8, -106.7, -111.9, -106.8, -107.0, -128.9, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -118.7, -78.5, -76.2
2024 236 14:32:54, 355.068, 83.160,355.068, 83.160,0,  0.3,  0.3, -4.9,  0.3,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0,  0.3, -9.0, -8.3, -7.3, -5.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.7, -106.7, -111.9, -106.7, -107.0, -128.9, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -118.7, -78.5, -76.2
2024 236 14:32:55, 355.068, 83.160,355.068, 83.160,0,  0.3,  0.3, -4.9,  0.3,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0,  0.3, -9.0, -8.3, -7.3, -5.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.7, -106.7, -111.9, -106.7, -107.0, -128.9, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -118.7, -78.5, -76.2
2024 236 14:32:56, 355.068, 83.160,355.068, 83.160,0,  0.3,  0.3, -4.9,  0.3,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0,  0.3, -9.0, -8.3, -7.3, -5.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.7, -106.7, -111.9, -106.7, -107.0, -128.9, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -118.7, -78.5, -76.2
2024 236 14:32:57, 355.068, 83.150,355.068, 83.150,0,  0.3,  0.3, -4.9,  0.3,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0,  0.3, -9.0, -8.3, -7.3, -5.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.7, -106.7, -111.9, -106.7, -107.0, -128.9, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -118.7, -78.5, -76.2
2024 236 14:32:58, 355.068, 83.150,355.068, 83.150,0,  0.4,  0.3, -4.9,  0.4,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0,  0.3, -9.0, -8.3, -7.3, -5.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.7, -106.7, -111.9, -106.7, -107.0, -128.9, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -118.7, -78.5, -76.2
2024 236 14:32:59, 355.068, 83.150,355.068, 83.150,0,  0.3,  0.3, -4.9,  0.3,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0,  0.3, -9.0, -8.3, -7.3, -5.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.8, -106.7, -111.9, -106.8, -107.0, -128.9, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -118.7, -78.5, -76.2
2024 236 14:33:00, 355.068, 83.150,355.068, 83.150,0,  0.3,  0.3, -4.8,  0.3,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0,  0.3, -8.2, -5.4, -8.9, -6.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.7, -106.7, -111.8, -106.7, -107.0, -128.9, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -118.7, -78.3, -76.1
2024 236 14:33:01, 355.068, 83.150,355.068, 83.150,0,  0.3,  0.3, -4.8,  0.3,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0,  0.3, -8.2, -5.4, -8.9, -6.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.7, -106.7, -111.8, -106.7, -107.0, -128.9, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -118.7, -78.3, -76.1
2024 236 14:33:02, 355.068, 83.150,355.068, 83.150,0,  0.2,  0.3, -4.8,  0.2,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0,  0.3, -8.2, -5.4, -8.9, -6.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.8, -106.8, -111.9, -106.8, -107.0, -128.9, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -118.7, -78.3, -76.1
2024 236 14:33:03, 354.791, 83.150,354.791, 83.150,0,  0.3,  0.3, -4.8,  0.3,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0,  0.3, -8.2, -5.4, -8.9, -6.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.7, -106.7, -111.8, -106.7, -107.0, -128.9, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -118.7, -78.3, -76.1
2024 236 14:33:04, 352.382, 83.150,352.382, 83.150,0,  0.3,  0.3, -4.8,  0.3,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0,  0.3, -8.2, -5.4, -8.9, -6.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.7, -106.7, -111.8, -106.7, -107.0, -128.9, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -118.7, -78.3, -76.1
2024 236 14:33:05, 347.457, 83.150,347.457, 83.150,0,  0.3,  0.3, -4.8,  0.3,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0,  0.3, -7.6, -6.2, -6.8, -5.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.7, -106.7, -111.9, -106.7, -107.0, -128.9, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -118.7, -78.3, -76.3
2024 236 14:33:06, 342.406, 83.150,342.406, 83.150,0,  0.2,  0.3, -4.9,  0.2,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0,  0.3, -7.6, -6.2, -6.8, -5.3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.8, -106.7, -111.9, -106.8, -107.0, -128.9, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -118.7, -78.3, -76.3
2024 236 14:33:07, 337.377, 83.150,337.377, 83.150,0,  0.2, -0.0, -4.9,  0.2,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0,  0.3, -7.6, -6.2, -6.8, -5.3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.8, -107.1, -112.0, -106.8, -107.0, -128.9, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -118.7, -78.3, -76.3
2024 236 14:33:08, 332.359, 83.150,332.359, 83.150,0,  0.2, -0.0, -4.9,  0.2,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0,  0.3, -7.6, -6.2, -6.8, -5.3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.8, -107.1, -112.0, -106.8, -107.0, -128.9, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -118.7, -78.3, -76.3
2024 236 14:33:09, 327.348, 83.150,327.348, 83.150,0,  0.0, -0.1, -5.1,  0.0,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0,  0.3, -7.6, -6.2, -6.8, -5.3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.0, -107.1, -112.1, -107.0, -107.0, -128.9, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -118.7, -78.3, -76.3
2024 236 14:33:10, 322.337, 83.150,322.337, 83.150,0,  0.1, -0.0, -5.1,  0.1,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0,  0.3, -7.6, -8.4, -7.0, -6.0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.9, -107.0, -112.1, -106.9, -107.0, -128.9, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -118.7, -78.2, -76.1
2024 236 14:33:11, 317.446, 83.150,317.446, 83.150,0,  0.1, -0.0, -5.1,  0.1,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0,  0.3, -7.6, -8.4, -7.0, -6.0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.9, -107.1, -112.1, -106.9, -107.0, -128.9, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -118.7, -78.2, -76.1
2024 236 14:33:12, 314.669, 83.150,314.669, 83.150,0,  0.0, -0.0, -5.0,  0.0,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0,  0.3, -7.6, -8.4, -7.0, -6.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.0, -107.1, -112.0, -107.0, -107.0, -128.9, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -118.7, -78.2, -76.1
2024 236 14:33:13, 314.868, 83.150,314.868, 83.150,0,  0.0, -0.0, -5.0,  0.0,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -128.0, -39.0,  0.0,  0.3, -7.6, -8.4, -7.0, -6.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.0, -107.1, -112.0, -107.0, -107.0, -128.9, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -118.7, -78.2, -76.1
2024 236 14:33:14, 316.194, 83.150,316.194, 83.150,0,  0.1, -0.0, -5.0,  0.1,  0.0,  0.1,  0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0,  0.3, -7.6, -8.4, -7.0, -6.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.0, -107.0, -112.0, -107.0, -107.0, -128.9, -128.9, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -118.7, -78.2, -76.1
2024 236 14:33:15, 316.322, 83.150,316.322, 83.150,0,  0.1, -0.0, -5.0,  0.1,  0.0, -0.1, -0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0,  0.3, -6.7, -3.7, -6.8, -10.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.9, -107.1, -112.0, -106.9, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -118.7, -78.3, -76.1
2024 236 14:33:16, 316.328, 83.150,316.328, 83.150,0,  0.1, -0.0, -5.1,  0.1,  0.0, -0.1, -0.1, -128.0, -39.0,  0.0, -128.0, -39.0,  0.0,  0.3, -6.7, -3.7, -6.8, -10.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.9, -107.0, -112.1, -106.9, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -118.7, -78.3, -76.1
2024 236 14:33:17, 316.328, 83.150,316.328, 83.150,0,  0.1, -0.0, -5.0,  0.1,  0.0, -0.1, -0.1, -39.0, -39.0,  0.0, -39.0, -39.0,  0.0,  0.0, -6.7, -3.7, -6.8, -10.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.9, -107.1, -112.0, -106.9, -107.0, -129.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.0, -78.3, -76.1
