Timestamp,Actual Az.,Actual El.,Commanded Az.,Commanded El.,Autotrack Status,Antenna Control Unit Selected Rcvr Strength (dB),Antenna Control Unit X-Band Strength (dB),Antenna Control Unit S-LHC Strength (dB),Antenna Control Unit S-RHC Strength (dB),Antenna Control Unit Rcvr 4 Strength (dB),S-Band LHCP VTR Tracking Receiver  Strength (dB),S-Band RHCP VTR Tracking Receiver  Strength (dB),Cortex CRT-XL 1 IFR1 Eb/N0 Strength (dB),Cortex CRT-XL 1 IFR2 Eb/N0 Strength (dB),Cortex CRT-XL 1 TMUB Eb/N0 Strength (dB),Cortex CRT-XL 2 IFR1 Eb/N0 Strength (dB),Cortex CRT-XL 2 IFR2 Eb/N0 Strength (dB),Cortex CRT-XL 2 TMUB Eb/N0 Strength (dB),X-Band VTR Tracking Receiver  Strength (dB),Cortex HDR-XXL 1 DMU1 I Eb/N0 Strength (dB),Cortex HDR-XXL 1 DMU1 Q Eb/N0 Strength (dB),Cortex HDR-XXL 2 DMU1 I Eb/N0 Strength (dB),Cortex HDR-XXL 2 DMU1 Q Eb/N0 Strength (dB),S-Band LHCP VTR Tracking Receiver Status,S-Band RHCP VTR Tracking Receiver Status,Cortex CRT-XL 1 IFR1 PLL Status,Cortex CRT-XL 1 IFR1 Bit Sync,Cortex CRT-XL 1 IFR2 PLL Status,Cortex CRT-XL 1 IFR2 Bit Sync,Cortex CRT-XL 1 IFR3 PLL Status,Cortex CRT-XL 1 TMUA PSK Demod,Cortex CRT-XL 1 TMUA Frame Sync,Cortex CRT-XL 1 TMUA Viterbi,Cortex CRT-XL 1 TMUB PSK Demod,Cortex CRT-XL 1 TMUB Bit Sync,Cortex CRT-XL 1 TMUB Frame Sync,Cortex CRT-XL 1 TMUB Viterbi,Cortex CRT-XL 2 IFR1 PLL Status,Cortex CRT-XL 2 IFR1 Bit Sync,Cortex CRT-XL 2 IFR2 PLL Status,Cortex CRT-XL 2 IFR2 Bit Sync,Cortex CRT-XL 2 IFR3 PLL Status,Cortex CRT-XL 2 TMUA PSK Demod,Cortex CRT-XL 2 TMUA Frame Sync,Cortex CRT-XL 2 TMUA Viterbi,Cortex CRT-XL 2 TMUB PSK Demod,Cortex CRT-XL 2 TMUB Bit Sync,Cortex CRT-XL 2 TMUB Frame Sync,Cortex CRT-XL 2 TMUB Viterbi,X-Band VTR Tracking Receiver Status,Cortex HDR-XXL 1 DMU1 Carrier,Cortex HDR-XXL 1 DMU1 Bit Sync,Cortex HDR-XXL 1 DMU1 Bit Sync Q,Cortex HDR-XXL 1 DMU1 Viterbi,Cortex HDR-XXL 1 DMU1 Viterbi Q,Cortex HDR-XXL 1 DMX1 Frame Sync,Cortex HDR-XXL 1 DPU1 Frame Sync,Cortex HDR-XXL 2 DMU1 Carrier,Cortex HDR-XXL 2 DMU1 Bit Sync,Cortex HDR-XXL 2 DMU1 Bit Sync Q,Cortex HDR-XXL 2 DMU1 Viterbi,Cortex HDR-XXL 2 DMU1 Viterbi Q,Cortex HDR-XXL 2 DMX1 Frame Sync,Cortex HDR-XXL 2 DPU1 Frame Sync,PTP 1 Input 1 Status,PTP 1 Input 2 Status,PTP 1 Input 3 Status,PTP 1 Input 4 Status,PTP 1 Input 5 Status,PTP 2 Input 1 Status,PTP 2 Input 2 Status,PTP 2 Input 3 Status,PTP 2 Input 4 Status,PTP 2 Input 5 Status,Antenna Control Unit Selected Rcvr Strength (dBm),Antenna Control Unit X-Band Strength (dBm),Antenna Control Unit S-LHC Strength (dBm),Antenna Control Unit S-RHC Strength (dBm),Antenna Control Unit Rcvr 4 Strength (dBm),S-Band LHCP VTR Tracking Receiver Strength (dBm),S-Band RHCP VTR Tracking Receiver Strength (dBm),Cortex CRT-XL 1 IFR1 IF Level Strength (dBm),Cortex CRT-XL 1 IFR2 IF Level Strength (dBm),Cortex CRT-XL 1 IFR3 IF Level Strength (dBm),Cortex CRT-XL 2 IFR1 IF Level Strength (dBm),Cortex CRT-XL 2 IFR2 IF Level Strength (dBm),Cortex CRT-XL 2 IFR3 IF Level Strength (dBm),X-Band VTR Tracking Receiver Strength (dBm),Cortex HDR-XXL 1 DMU1 IF Level Strength (dBm),Cortex HDR-XXL 2 DMU1 IF Level Strength (dBm)
2024 234 12:25:01, 355.039, 83.160,355.039, 83.160,0,  1.2,  1.2, -2.8,  0.5,  0.0,  2.1,  0.3, -128.0, -128.0, -4.1, -128.0, -128.0, -4.2,  1.2, -9.1, -6.9, -7.7, -7.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -105.8, -105.8, -109.8, -106.6, -107.0, -126.8, -128.7, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -117.8, -53.0, -52.2
2024 234 12:25:02, 355.039, 83.160,355.039, 83.160,0,  1.2,  1.2, -2.8,  0.5,  0.0,  2.1,  0.3, -128.0, -128.0, -4.1, -128.0, -128.0, -4.2,  1.2, -9.1, -6.9, -7.7, -7.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -105.8, -105.8, -109.8, -106.5, -107.0, -126.8, -128.7, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -117.8, -53.0, -52.2
2024 234 12:25:03, 355.039, 83.160,355.039, 83.160,0, -0.0, -0.0, -5.0,  0.2,  0.0,  2.1,  0.2, -128.0, -128.0, -4.1, -128.0, -128.0, -4.2,  1.2, -9.1, -6.9, -7.7, -7.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.0, -107.0, -112.0, -106.8, -107.0, -126.8, -128.8, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -117.8, -53.0, -52.2
2024 234 12:25:04, 355.039, 83.160,355.039, 83.160,0, -0.0, -0.0, -5.0,  0.2,  0.0,  2.1,  0.2, -128.0, -128.0, -4.1, -128.0, -128.0, -4.2,  1.2, -9.1, -6.9, -7.7, -7.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.1, -107.1, -112.0, -106.8, -107.0, -126.8, -128.8, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -117.8, -53.0, -52.2
2024 234 12:25:05, 355.039, 83.160,355.039, 83.160,0,  1.2,  1.2, -2.8,  0.5,  0.0,  2.1,  0.2, -128.0, -128.0, -4.2, -12.8, -128.0, -4.2,  1.2, -9.1, -6.9, -7.7, -7.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -105.8, -105.8, -109.8, -106.5, -107.0, -126.8, -128.8, -128.0, -128.0, -128.0, -93.0, -128.0, -128.0, -117.8, -53.0, -52.2
2024 234 12:25:06, 355.039, 83.160,355.039, 83.160,0,  1.2,  1.2, -2.8,  0.5,  0.0,  2.1,  0.2, -128.0, -22.9, -4.1, -128.0, -128.0, -4.1,  1.2, -9.1, -6.9, -7.7, -7.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -105.8, -105.8, -109.8, -106.6, -107.0, -126.8, -128.8, -128.0, -71.9, -128.0, -128.0, -128.0, -128.0, -117.8, -53.0, -52.2
2024 234 12:25:07, 355.039, 83.160,355.039, 83.160,0,  1.2,  1.2, -2.8,  0.5,  0.0,  2.1,  0.2, -128.0, -24.6, -4.1, -128.0, -128.0, -4.2,  1.2, -9.1, -6.9, -7.7, -7.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -105.8, -105.8, -109.8, -106.5, -107.0, -126.8, -128.8, -128.0, -72.1, -128.0, -128.0, -128.0, -128.0, -117.8, -53.0, -52.2
2024 234 12:25:08, 355.039, 83.160,355.039, 83.160,0,  1.2,  1.2, -2.7,  0.5,  0.0,  2.1,  0.2, -128.0, -128.0, -4.1, -128.0, -128.0, -4.2,  1.2, -9.1, -6.9, -7.7, -7.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -105.9, -105.9, -109.7, -106.5, -107.0, -126.8, -128.8, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -117.8, -53.0, -52.2
2024 234 12:25:09, 355.039, 83.160,355.039, 83.160,0,  1.2,  1.2, -2.8,  0.5,  0.0,  2.1,  0.2, -128.0, -128.0, -4.1, -128.0, -128.0, -4.1,  1.2, -9.1, -6.9, -7.7, -7.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -105.9, -105.9, -109.8, -106.5, -107.0, -126.8, -128.8, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -117.8, -53.0, -52.2
2024 234 12:25:10, 355.039, 83.160,355.039, 83.160,0,  1.2,  1.2, -2.8,  0.5,  0.0,  2.1,  0.2, -128.0, -128.0, -4.2, -128.0, -128.0, -4.1,  1.2, -9.1, -6.9, -7.7, -7.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -105.8, -105.8, -109.8, -106.5, -107.0, -126.8, -128.8, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -117.8, -53.0, -52.2
2024 234 12:25:11, 355.039, 83.160,355.039, 83.160,0,  1.2,  1.2, -2.7,  0.5,  0.0,  2.1,  0.2, -128.0, -128.0, -4.0, -128.0, -128.0, -4.3,  1.2, -9.1, -6.9, -7.7, -7.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -105.8, -105.8, -109.7, -106.5, -107.0, -126.8, -128.8, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -117.8, -53.0, -52.2
2024 234 12:25:12, 355.039, 83.160,355.039, 83.160,0,  1.2,  1.2, -2.7,  0.5,  0.0,  2.1,  0.2, -128.0, -128.0, -4.3, -128.0, -18.8, -4.1,  1.2, -9.1, -6.9, -7.7, -7.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -105.9, -105.9, -109.7, -106.5, -107.0, -126.8, -128.8, -128.0, -128.0, -128.0, -128.0, -72.1, -128.0, -117.8, -53.0, -52.2
2024 234 12:25:13, 355.039, 83.160,355.039, 83.160,0,  1.2,  1.2, -2.8,  0.5,  0.0,  2.1,  0.2, -9.5, -128.0, -4.2, -128.0, -128.0, -4.2,  1.2, -9.1, -6.9, -7.7, -7.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -105.8, -105.8, -109.8, -106.5, -107.0, -126.8, -128.8, -73.9, -128.0, -128.0, -128.0, -128.0, -128.0, -117.8, -53.0, -52.2
2024 234 12:25:14, 355.039, 83.156,355.039, 83.156,0,  1.2,  1.2, -2.8,  0.5,  0.0,  2.1,  0.2, -128.0, -128.0, -4.2, -128.0, -16.4, -4.1,  1.2, -9.1, -6.9, -7.7, -7.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -105.8, -105.8, -109.8, -106.5, -107.0, -126.8, -128.8, -128.0, -128.0, -128.0, -128.0, -72.1, -128.0, -117.8, -53.0, -52.2
2024 234 12:25:15, 355.039, 83.156,355.039, 83.156,0,  1.2,  1.2, -2.8,  0.5,  0.0,  2.1,  0.2, -128.0, -26.7, -4.2, -128.0, -128.0, -4.3,  1.2, -9.1, -6.9, -7.7, -7.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -105.8, -105.8, -109.8, -106.6, -107.0, -126.8, -128.8, -128.0, -72.0, -128.0, -128.0, -128.0, -128.0, -117.8, -53.0, -52.2
2024 234 12:25:16, 355.039, 83.156,355.039, 83.156,0,  1.2,  1.2, -2.8,  0.4,  0.0,  2.1,  0.2, -128.0, -26.5, -4.3, -128.0, -128.0, -4.2,  1.2, -9.1, -6.9, -7.7, -7.7, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -105.8, -105.8, -109.8, -106.6, -107.0, -126.8, -128.8, -128.0, -72.0, -128.0, -128.0, -128.0, -128.0, -117.8, -53.0, -52.2
2024 234 12:25:17, 355.039, 83.156,355.039, 83.156,0,  1.2,  1.2, -2.7,  0.5,  0.0,  2.1,  0.2, -128.0, -128.0, -4.2, -128.0, -128.0, -4.3,  1.2, -7.5, -8.3, -6.5, -8.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -105.8, -105.8, -109.7, -106.5, -107.0, -126.8, -128.8, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -117.8, -53.1, -52.2
2024 234 12:25:18, 355.039, 83.156,355.039, 83.156,0,  1.2,  1.2, -2.8,  0.5,  0.0,  2.1,  0.2, -128.0, -12.0, -4.2, -128.0, -128.0, -4.2,  1.2, -7.5, -8.3, -6.5, -8.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -105.9, -105.9, -109.8, -106.5, -107.0, -126.8, -128.8, -128.0, -72.0, -128.0, -128.0, -128.0, -128.0, -117.8, -53.1, -52.2
2024 234 12:25:19, 355.039, 83.156,355.039, 83.156,0,  1.2,  1.2, -2.8,  0.5,  0.0,  2.1,  0.2, -128.0, -14.6, -4.3, -128.0, -128.0, -4.1,  1.2, -7.5, -8.3, -6.5, -8.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -105.8, -105.8, -109.8, -106.5, -107.0, -126.8, -128.8, -128.0, -72.0, -128.0, -128.0, -128.0, -128.0, -117.8, -53.1, -52.2
2024 234 12:25:20, 354.620, 83.156,354.620, 83.156,0,  1.2,  1.2, -2.8,  0.5,  0.0,  2.1,  0.2, -128.0, -128.0, -4.1, -10.3, -128.0, -4.1,  1.2, -7.5, -8.3, -6.5, -8.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -105.8, -105.8, -109.8, -106.6, -107.0, -126.8, -128.8, -128.0, -128.0, -128.0, -74.1, -128.0, -128.0, -117.8, -53.1, -52.2
2024 234 12:25:21, 351.434, 83.156,351.434, 83.156,0,  1.2,  1.2, -2.8,  0.4,  0.0,  2.1,  0.2, -128.0, -128.0, -4.2, -128.0, -128.0, -4.1,  1.2, -7.5, -8.3, -6.5, -8.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -105.9, -105.9, -109.8, -106.6, -107.0, -126.8, -128.8, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -117.8, -53.1, -52.2
2024 234 12:25:22, 346.369, 83.156,346.369, 83.156,0,  1.2,  1.2, -2.8,  0.5,  0.0,  2.1,  0.2, -128.0, -128.0, -4.2, -128.0, -128.0, -4.1,  1.2, -7.0, -4.4, -6.0, -4.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -105.9, -105.9, -109.8, -106.5, -107.0, -126.8, -128.8, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -117.8, -53.4, -52.2
2024 234 12:25:23, 341.318, 83.156,341.318, 83.156,0,  1.2,  1.2, -2.8,  0.2,  0.0,  2.1,  0.2, -128.0, -26.7, -4.2, -128.0, -128.0, -4.1,  1.2, -7.0, -4.4, -6.0, -4.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -105.8, -105.8, -109.8, -106.8, -107.0, -126.8, -128.8, -128.0, -72.3, -128.0, -128.0, -128.0, -128.0, -117.8, -53.4, -52.2
2024 234 12:25:24, 336.292, 83.156,336.292, 83.156,0, -0.0, -0.0, -5.0,  0.2,  0.0,  2.1,  0.2, -128.0, -128.0, -4.2, -128.0, -19.8, -4.2,  1.2, -7.0, -4.4, -6.0, -4.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.1, -107.1, -112.0, -106.8, -107.0, -126.8, -128.8, -128.0, -128.0, -128.0, -128.0, -72.1, -128.0, -117.8, -53.4, -52.2
2024 234 12:25:25, 331.270, 83.156,331.270, 83.156,0, -0.0, -0.0, -5.0,  0.1,  0.0,  2.1,  0.2, -128.0, -128.0, -4.2, -128.0, -128.0, -4.2,  1.2, -7.0, -4.4, -6.0, -4.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.1, -107.1, -112.0, -106.9, -107.0, -126.8, -128.8, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -117.8, -53.4, -52.2
2024 234 12:25:26, 326.259, 83.156,326.259, 83.156,0, -0.1, -0.1, -5.0,  0.1,  0.0,  2.1,  0.2, -128.0, -128.0, -4.2, -128.0, -22.4, -4.2,  1.2, -7.0, -4.4, -6.0, -4.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.1, -107.1, -112.0, -106.9, -107.0, -126.8, -128.8, -128.0, -128.0, -128.0, -128.0, -72.2, -128.0, -117.8, -53.4, -52.2
2024 234 12:25:27, 321.253, 83.156,321.253, 83.156,0, -0.1, -0.1, -5.0,  0.1,  0.0,  2.1,  0.2, -128.0, -128.0, -4.3, -128.0, -128.0, -4.1,  1.2, -8.3, -7.0, -6.4, -6.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.1, -107.1, -112.0, -106.9, -107.0, -126.8, -128.8, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -117.8, -53.2, -52.2
2024 234 12:25:28, 316.252, 83.156,316.252, 83.156,0, -0.1, -0.1, -5.0,  0.1,  0.0,  2.1,  0.2, -128.0, -128.0, -4.2, -128.0, -11.9, -4.1,  1.2, -8.3, -7.0, -6.4, -6.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.1, -107.1, -112.0, -106.9, -107.0, -126.8, -128.8, -128.0, -128.0, -128.0, -128.0, -72.2, -128.0, -117.8, -53.2, -52.2
2024 234 12:25:29, 311.247, 83.156,311.247, 83.156,0, -0.1, -0.1, -5.0,  0.1,  0.0,  2.1,  0.2, -128.0, -10.9, -4.2, -128.0, -128.0, -4.2,  1.2, -8.3, -7.0, -6.4, -6.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.1, -107.1, -112.0, -106.9, -107.0, -126.8, -128.8, -128.0, -72.3, -128.0, -128.0, -128.0, -128.0, -117.8, -53.2, -52.2
2024 234 12:25:30, 306.245, 83.156,306.245, 83.156,0, -0.1, -0.1, -5.1,  0.1,  0.0,  2.1,  0.2, -128.0, -128.0, -4.3, -128.0, -128.0, -4.3,  1.2, -8.3, -7.0, -6.4, -6.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.1, -107.1, -112.1, -106.9, -107.0, -126.8, -128.8, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -117.8, -53.2, -52.2
2024 234 12:25:31, 301.241, 83.156,301.241, 83.156,0, -0.1, -0.1, -5.0,  0.1,  0.0,  2.1,  0.2, -128.0, -26.7, -4.1, -128.0, -128.0, -4.2,  1.2, -8.3, -7.0, -6.4, -6.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.1, -107.1, -112.1, -106.9, -107.0, -126.8, -128.8, -128.0, -72.1, -128.0, -128.0, -128.0, -128.0, -117.8, -53.2, -52.2
2024 234 12:25:32, 296.243, 83.156,296.243, 83.156,0, -0.1, -0.1, -5.0,  0.1,  0.0,  2.1,  0.2, -128.0, -128.0, -4.1, -128.0, -128.0, -4.2,  1.2, -7.2, -4.3, -8.1, -6.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.1, -107.1, -112.0, -106.9, -107.0, -126.8, -128.8, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -117.8, -53.1, -52.1
2024 234 12:25:33, 291.678, 83.156,291.678, 83.156,0, -0.1, -0.1, -5.0,  0.1,  0.0,  0.0, -0.0, -128.0, -128.0, -4.1, -128.0, -128.0, -4.1, -0.0, -7.2, -4.3, -8.1, -6.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.1, -107.1, -112.1, -106.9, -107.0, -129.0, -129.0, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.0, -53.1, -52.1
